load word2vec finished
C:\Users\billy\anaconda3\envs\python38\lib\site-packages\torch\nn\modules\rnn.py:58: UserWarning: dropout option adds dropout after all but last recurrent layer, so non-zero dropout expects num_layers greater than 1, but got dropout=0.3 and num_layers=1
test 0.7042467948717949 2021-03-14 14:58:37.411522
1 510 0.05883856117725372 0.78125 2021-03-14 14:58:40.551523
1 520 0.04293655604124069 0.875 2021-03-14 14:58:43.712523
1 530 0.0597396045923233 0.8125 2021-03-14 14:58:46.864523
1 540 0.08551135659217834 0.6875 2021-03-14 14:58:49.957524
1 550 0.05292897671461105 0.78125 2021-03-14 14:58:53.093642
1 560 0.03929109126329422 0.90625 2021-03-14 14:58:56.191640
1 570 0.08263864368200302 0.65625 2021-03-14 14:58:59.267640
1 580 0.07612051069736481 0.6875 2021-03-14 14:59:02.376643
1 590 0.049980878829956055 0.8125 2021-03-14 14:59:05.491641
1 600 0.0773279219865799 0.8125 2021-03-14 14:59:08.560641
1 610 0.04392433166503906 0.84375 2021-03-14 14:59:11.667642
1 620 0.04373539611697197 0.875 2021-03-14 14:59:14.751640
1 630 0.08519232273101807 0.78125 2021-03-14 14:59:17.896640
1 640 0.05930056795477867 0.78125 2021-03-14 14:59:21.048641
1 650 0.04096578434109688 0.9375 2021-03-14 14:59:24.137643
1 660 0.07994105666875839 0.6875 2021-03-14 14:59:27.213641
1 670 0.08643670380115509 0.625 2021-03-14 14:59:30.336640
1 680 0.03426121920347214 0.9375 2021-03-14 14:59:33.463915
1 690 0.038194529712200165 0.84375 2021-03-14 14:59:36.596914
1 700 0.06738624721765518 0.75 2021-03-14 14:59:39.701914
1 710 0.05381578579545021 0.78125 2021-03-14 14:59:42.794914
1 720 0.08376894891262054 0.71875 2021-03-14 14:59:45.884915
1 730 0.06607919931411743 0.78125 2021-03-14 14:59:49.040914
1 740 0.0561070516705513 0.78125 2021-03-14 14:59:52.182914
1 750 0.04940471798181534 0.8125 2021-03-14 14:59:55.257915
1 760 0.052585672587156296 0.84375 2021-03-14 14:59:58.383914
1 770 0.05363934114575386 0.8125 2021-03-14 15:00:01.441914
1 780 0.05491925776004791 0.84375 2021-03-14 15:00:04.565914
1 790 0.07401993870735168 0.71875 2021-03-14 15:00:07.660914
1 800 0.06299570947885513 0.78125 2021-03-14 15:00:10.785914
1 810 0.06140931695699692 0.78125 2021-03-14 15:00:13.851914
1 820 0.060603223741054535 0.75 2021-03-14 15:00:16.908916
1 830 0.0659882202744484 0.75 2021-03-14 15:00:20.055914
1 840 0.05094347149133682 0.78125 2021-03-14 15:00:23.186915
1 850 0.06849586963653564 0.75 2021-03-14 15:00:26.288914
1 860 0.0466301366686821 0.875 2021-03-14 15:00:29.448915
1 870 0.08263936638832092 0.75 2021-03-14 15:00:32.572914
1 880 0.07038293778896332 0.6875 2021-03-14 15:00:35.692914
1 890 0.06973743438720703 0.6875 2021-03-14 15:00:38.832916
1 900 0.06295397877693176 0.8125 2021-03-14 15:00:41.918916
1 910 0.0636434555053711 0.8125 2021-03-14 15:00:45.011914
1 920 0.06000000983476639 0.84375 2021-03-14 15:00:48.136915
1 930 0.06675699353218079 0.78125 2021-03-14 15:00:51.212914
1 940 0.07815822213888168 0.6875 2021-03-14 15:00:54.299914
1 950 0.023561228066682816 0.9375 2021-03-14 15:00:57.399914
1 960 0.05780583992600441 0.75 2021-03-14 15:01:00.564914
1 970 0.04839387536048889 0.90625 2021-03-14 15:01:03.657914
1 980 0.03218461573123932 0.96875 2021-03-14 15:01:06.761914
1 990 0.04233355075120926 0.875 2021-03-14 15:01:09.882914
1 1000 0.08420948684215546 0.71875 2021-03-14 15:01:12.996915
test 0.7435096153846154 2021-03-14 15:02:22.844019
1 1010 0.06474826484918594 0.75 2021-03-14 15:02:25.924018
1 1020 0.0600411631166935 0.84375 2021-03-14 15:02:28.997018
1 1030 0.07118427753448486 0.71875 2021-03-14 15:02:32.177018
1 1040 0.03756226599216461 0.90625 2021-03-14 15:02:35.304018
1 1050 0.053059011697769165 0.78125 2021-03-14 15:02:38.418018
1 1060 0.06169147044420242 0.78125 2021-03-14 15:02:41.563018
1 1070 0.0594082809984684 0.78125 2021-03-14 15:02:44.641024
1 1080 0.05474366620182991 0.84375 2021-03-14 15:02:47.710018
1 1090 0.046646568924188614 0.875 2021-03-14 15:02:50.887018
1 1100 0.04211339354515076 0.875 2021-03-14 15:02:54.055018
1 1110 0.05014396458864212 0.84375 2021-03-14 15:02:57.212017
1 1120 0.05004853010177612 0.84375 2021-03-14 15:03:00.292019
1 1130 0.0674578845500946 0.78125 2021-03-14 15:03:03.375020
1 1140 0.054014213383197784 0.78125 2021-03-14 15:03:06.541018
1 1150 0.05064769461750984 0.84375 2021-03-14 15:03:09.631018
1 1160 0.06828133016824722 0.6875 2021-03-14 15:03:12.812017
1 1170 0.04330847039818764 0.8125 2021-03-14 15:03:15.857018
1 1180 0.07355085760354996 0.75 2021-03-14 15:03:19.046019
1 1190 0.061955660581588745 0.84375 2021-03-14 15:03:22.138018
1 1200 0.02796764485538006 0.9375 2021-03-14 15:03:25.248021
1 1210 0.06350993365049362 0.71875 2021-03-14 15:03:28.339018
1 1220 0.044655002653598785 0.8125 2021-03-14 15:03:31.520019
1 1230 0.05286896973848343 0.78125 2021-03-14 15:03:34.622018
1 1240 0.06805549561977386 0.71875 2021-03-14 15:03:37.660018
1 1250 0.051673874258995056 0.84375 2021-03-14 15:03:40.809018
1 1260 0.0429595410823822 0.84375 2021-03-14 15:03:43.926018
1 1270 0.049642790108919144 0.84375 2021-03-14 15:03:46.997019
1 1280 0.04648997262120247 0.84375 2021-03-14 15:03:50.124018
1 1290 0.06264939904212952 0.75 2021-03-14 15:03:53.281018
1 1300 0.042055800557136536 0.84375 2021-03-14 15:03:56.434018
1 1310 0.06068377569317818 0.78125 2021-03-14 15:03:59.542018
1 1320 0.034539226442575455 0.9375 2021-03-14 15:04:02.677019
1 1330 0.0735621452331543 0.71875 2021-03-14 15:04:05.812018
1 1340 0.035196512937545776 0.875 2021-03-14 15:04:08.892018
1 1350 0.06594079732894897 0.75 2021-03-14 15:04:12.022018
1 1360 0.06114766001701355 0.75 2021-03-14 15:04:15.164018
1 1370 0.06343666464090347 0.6875 2021-03-14 15:04:18.251023
1 1380 0.07878133654594421 0.6875 2021-03-14 15:04:21.412018
1 1390 0.08205883949995041 0.6875 2021-03-14 15:04:24.491018
1 1400 0.04322298243641853 0.90625 2021-03-14 15:04:27.619018
1 1410 0.05282758176326752 0.8125 2021-03-14 15:04:30.729018
1 1420 0.051366064697504044 0.8125 2021-03-14 15:04:33.855018
1 1430 0.0513373427093029 0.78125 2021-03-14 15:04:36.947018
1 1440 0.05957572162151337 0.8125 2021-03-14 15:04:40.019019
1 1450 0.04585263133049011 0.84375 2021-03-14 15:04:43.195018
1 1460 0.06527332216501236 0.75 2021-03-14 15:04:46.308018
1 1470 0.04378938302397728 0.84375 2021-03-14 15:04:49.411018
1 1480 0.050530023872852325 0.78125 2021-03-14 15:04:52.523018
1 1490 0.040048401802778244 0.90625 2021-03-14 15:04:55.624018
1 1500 0.0669844001531601 0.71875 2021-03-14 15:04:58.759018
test 0.7212339743589744 2021-03-14 15:06:08.332018
1 1510 0.04792826995253563 0.8125 2021-03-14 15:06:11.445018
1 1520 0.06732471287250519 0.8125 2021-03-14 15:06:14.609018
1 1530 0.05355537682771683 0.8125 2021-03-14 15:06:17.787018
1 1540 0.06497347354888916 0.6875 2021-03-14 15:06:20.892018
1 1550 0.09533768892288208 0.59375 2021-03-14 15:06:24.052019
1 1560 0.05773703381419182 0.84375 2021-03-14 15:06:27.186032
1 1570 0.05141581594944 0.84375 2021-03-14 15:06:30.343018
1 1580 0.050590891391038895 0.84375 2021-03-14 15:06:33.434018
1 1590 0.05782704055309296 0.75 2021-03-14 15:06:36.528018
1 1600 0.055070675909519196 0.84375 2021-03-14 15:06:39.598018
1 1610 0.05904441699385643 0.8125 2021-03-14 15:06:42.659018
1 1620 0.06584958732128143 0.71875 2021-03-14 15:06:45.728018
1 1630 0.043579984456300735 0.84375 2021-03-14 15:06:48.815018
1 1640 0.06394756585359573 0.8125 2021-03-14 15:06:51.914018
1 1650 0.053440868854522705 0.8125 2021-03-14 15:06:55.125018
1 1660 0.06075384095311165 0.75 2021-03-14 15:06:58.251018
1 1670 0.050373539328575134 0.8125 2021-03-14 15:07:01.392019
1 1680 0.04053192958235741 0.84375 2021-03-14 15:07:04.504018
1 1690 0.05598155036568642 0.8125 2021-03-14 15:07:07.563018
1 1700 0.054297853261232376 0.75 2021-03-14 15:07:10.710018
1 1710 0.06651831418275833 0.75 2021-03-14 15:07:13.825019
1 1720 0.07632187008857727 0.625 2021-03-14 15:07:16.947018
1 1730 0.06542372703552246 0.6875 2021-03-14 15:07:20.019019
1 1740 0.057591959834098816 0.75 2021-03-14 15:07:23.123018
1 1750 0.04093778505921364 0.84375 2021-03-14 15:07:26.290018
1 1760 0.06539623439311981 0.6875 2021-03-14 15:07:29.402018
1 1770 0.0581660121679306 0.8125 2021-03-14 15:07:32.472018
1 1780 0.06900665163993835 0.78125 2021-03-14 15:07:35.637018
1 1790 0.05001339688897133 0.78125 2021-03-14 15:07:38.800018
1 1800 0.05099004507064819 0.875 2021-03-14 15:07:41.880019
1 1810 0.0628916323184967 0.8125 2021-03-14 15:07:45.000018
1 1820 0.060384027659893036 0.78125 2021-03-14 15:07:48.114019
1 1830 0.04826328158378601 0.875 2021-03-14 15:07:51.219018
1 1840 0.06557813286781311 0.8125 2021-03-14 15:07:54.333018
1 1850 0.04903380572795868 0.84375 2021-03-14 15:07:57.407162
1 1860 0.04639013111591339 0.78125 2021-03-14 15:08:00.493161
1 1870 0.035695239901542664 0.9375 2021-03-14 15:08:03.642162
1 1880 0.03814171999692917 0.9375 2021-03-14 15:08:06.732162
1 1890 0.05887194722890854 0.8125 2021-03-14 15:08:09.804161
1 1900 0.06034710630774498 0.6875 2021-03-14 15:08:12.868164
1 1910 0.04836717247962952 0.875 2021-03-14 15:08:15.961161
1 1920 0.07822022587060928 0.75 2021-03-14 15:08:19.061462
1 1930 0.05105382204055786 0.84375 2021-03-14 15:08:22.211462
1 1940 0.06415621936321259 0.6875 2021-03-14 15:08:25.362463
1 1950 0.07464355230331421 0.6875 2021-03-14 15:08:28.493463
1 1960 0.054057031869888306 0.84375 2021-03-14 15:08:31.574462
1 1970 0.05932295322418213 0.75 2021-03-14 15:08:34.669463
1 1980 0.05704578012228012 0.78125 2021-03-14 15:08:37.789464
1 1990 0.04251411557197571 0.875 2021-03-14 15:08:40.926463
1 2000 0.04308492690324783 0.84375 2021-03-14 15:08:44.028462
test 0.740625 2021-03-14 15:09:54.243462
1 2010 0.05843900889158249 0.75 2021-03-14 15:09:57.374463
1 2020 0.08720988035202026 0.6875 2021-03-14 15:10:00.484463
1 2030 0.05728435516357422 0.8125 2021-03-14 15:10:03.564462
1 2040 0.05616036802530289 0.84375 2021-03-14 15:10:06.645463
1 2050 0.07088020443916321 0.75 2021-03-14 15:10:09.878463
1 2060 0.08386687934398651 0.75 2021-03-14 15:10:12.942462
1 2070 0.05544789135456085 0.8125 2021-03-14 15:10:16.010468
1 2080 0.07973365485668182 0.78125 2021-03-14 15:10:19.180463
1 2090 0.05889617279171944 0.78125 2021-03-14 15:10:22.303463
1 2100 0.05115974321961403 0.875 2021-03-14 15:10:25.457549
1 2110 0.05096215009689331 0.84375 2021-03-14 15:10:28.570548
1 2120 0.04411543160676956 0.9375 2021-03-14 15:10:31.686549
1 2130 0.05092839151620865 0.875 2021-03-14 15:10:34.903548
1 2140 0.031728580594062805 0.9375 2021-03-14 15:10:38.094548
1 2150 0.0712323859333992 0.75 2021-03-14 15:10:41.222548
1 2160 0.05702000483870506 0.8125 2021-03-14 15:10:44.367548
1 2170 0.057014502584934235 0.875 2021-03-14 15:10:47.491548
1 2180 0.07657083868980408 0.65625 2021-03-14 15:10:50.552554
1 2190 0.0522928312420845 0.84375 2021-03-14 15:10:53.661549
1 2200 0.062372155487537384 0.75 2021-03-14 15:10:56.817548
1 2210 0.056728146970272064 0.75 2021-03-14 15:10:59.935549
1 2220 0.05964544415473938 0.78125 2021-03-14 15:11:03.063548
1 2230 0.04499819129705429 0.875 2021-03-14 15:11:06.199548
1 2240 0.043212391436100006 0.875 2021-03-14 15:11:09.356548
1 2250 0.0626065731048584 0.78125 2021-03-14 15:11:12.466548
1 2260 0.05627528205513954 0.8125 2021-03-14 15:11:15.554548
1 2270 0.07051823288202286 0.75 2021-03-14 15:11:18.693548
1 2280 0.058342866599559784 0.84375 2021-03-14 15:11:21.826548
1 2290 0.05020952969789505 0.84375 2021-03-14 15:11:24.931548
1 2300 0.04823366925120354 0.78125 2021-03-14 15:11:28.121549
1 2310 0.04273417592048645 0.90625 2021-03-14 15:11:31.224548
1 2320 0.06670524179935455 0.8125 2021-03-14 15:11:34.392548
1 2330 0.03902994096279144 0.90625 2021-03-14 15:11:37.510548
1 2340 0.0501280203461647 0.8125 2021-03-14 15:11:40.641548
1 2350 0.049620941281318665 0.84375 2021-03-14 15:11:43.762548
1 2360 0.059072792530059814 0.78125 2021-03-14 15:11:46.903548
1 2370 0.07266736030578613 0.78125 2021-03-14 15:11:49.999549
1 2380 0.04424188658595085 0.84375 2021-03-14 15:11:53.102548
1 2390 0.07643154263496399 0.71875 2021-03-14 15:11:56.256548
1 2400 0.04453698545694351 0.78125 2021-03-14 15:11:59.373548
1 2410 0.06708025932312012 0.6875 2021-03-14 15:12:02.559548
1 2420 0.0648851990699768 0.78125 2021-03-14 15:12:05.673549
1 2430 0.053824231028556824 0.84375 2021-03-14 15:12:08.831548
1 2440 0.03417961671948433 0.9375 2021-03-14 15:12:11.947549
1 2450 0.034189313650131226 0.90625 2021-03-14 15:12:15.076548
1 2460 0.034623511135578156 0.9375 2021-03-14 15:12:18.224555
1 2470 0.04367455095052719 0.78125 2021-03-14 15:12:21.326548
1 2480 0.06932263821363449 0.78125 2021-03-14 15:12:24.404549
1 2490 0.049157582223415375 0.8125 2021-03-14 15:12:27.598548
1 2500 0.07315830886363983 0.75 2021-03-14 15:12:30.856549
test 0.7091346153846154 2021-03-14 15:13:40.473548
1 2510 0.03725555166602135 0.96875 2021-03-14 15:13:43.637548
1 2520 0.04655156657099724 0.84375 2021-03-14 15:13:46.735548
1 2530 0.07267450541257858 0.75 2021-03-14 15:13:49.865548
1 2540 0.08350321650505066 0.6875 2021-03-14 15:13:53.031548
1 2550 0.05277995392680168 0.90625 2021-03-14 15:13:56.143548
1 2560 0.05233008414506912 0.84375 2021-03-14 15:13:59.266548
1 2570 0.06389109045267105 0.78125 2021-03-14 15:14:02.377548
1 2580 0.07931594550609589 0.625 2021-03-14 15:14:05.496548
1 2590 0.04405562952160835 0.9375 2021-03-14 15:14:08.620548
1 2600 0.051508646458387375 0.8125 2021-03-14 15:14:11.788548
1 2610 0.04908476024866104 0.875 2021-03-14 15:14:14.908548
1 2620 0.0555771142244339 0.78125 2021-03-14 15:14:18.056548
1 2630 0.07637591660022736 0.78125 2021-03-14 15:14:21.157548
1 2640 0.06656989455223083 0.71875 2021-03-14 15:14:24.335550
1 2650 0.0663209855556488 0.65625 2021-03-14 15:14:27.460548
1 2660 0.04470601677894592 0.9375 2021-03-14 15:14:30.495548
1 2670 0.06606850028038025 0.75 2021-03-14 15:14:33.612548
1 2680 0.03588210418820381 0.90625 2021-03-14 15:14:36.722548
1 2690 0.06113073229789734 0.78125 2021-03-14 15:14:39.884549
1 2700 0.054075900465250015 0.8125 2021-03-14 15:14:42.973548
1 2710 0.05021330714225769 0.84375 2021-03-14 15:14:46.110548
1 2720 0.05554293096065521 0.875 2021-03-14 15:14:49.217552
1 2730 0.05472197383642197 0.8125 2021-03-14 15:14:52.356548
1 2740 0.050682760775089264 0.84375 2021-03-14 15:14:55.451548
1 2750 0.04531801864504814 0.875 2021-03-14 15:14:58.553548
1 2760 0.07957585155963898 0.78125 2021-03-14 15:15:01.612548
1 2770 0.06785077601671219 0.71875 2021-03-14 15:15:04.727548
1 2780 0.057425275444984436 0.75 2021-03-14 15:15:07.887550
1 2790 0.06681083142757416 0.75 2021-03-14 15:15:11.016548
1 2800 0.08270508050918579 0.625 2021-03-14 15:15:14.107552
1 2810 0.06434518098831177 0.6875 2021-03-14 15:15:17.211548
1 2820 0.0664600282907486 0.6875 2021-03-14 15:15:20.317551
1 2830 0.05651053041219711 0.75 2021-03-14 15:15:23.473548
1 2840 0.0637676864862442 0.78125 2021-03-14 15:15:26.631548
1 2850 0.03461770713329315 0.90625 2021-03-14 15:15:29.727549
1 2860 0.04345787316560745 0.8125 2021-03-14 15:15:32.835549
1 2870 0.05750726908445358 0.8125 2021-03-14 15:15:35.892548
1 2880 0.046483829617500305 0.875 2021-03-14 15:15:38.947554
1 2890 0.06645353883504868 0.71875 2021-03-14 15:15:42.080548
1 2900 0.03948434069752693 0.84375 2021-03-14 15:15:45.132548
1 2910 0.08542823791503906 0.6875 2021-03-14 15:15:48.235548
1 2920 0.053516488522291183 0.78125 2021-03-14 15:15:51.318548
1 2930 0.08168283104896545 0.71875 2021-03-14 15:15:54.390548
1 2940 0.035637177526950836 0.90625 2021-03-14 15:15:57.429548
1 2950 0.040629930794239044 0.90625 2021-03-14 15:16:00.481548
1 2960 0.06898421794176102 0.6875 2021-03-14 15:16:03.625548
1 2970 0.03991805762052536 0.90625 2021-03-14 15:16:06.734549
1 2980 0.06222561001777649 0.71875 2021-03-14 15:16:09.858548
1 2990 0.04361841827630997 0.9375 2021-03-14 15:16:13.062548
1 3000 0.05796709656715393 0.78125 2021-03-14 15:16:16.146548
test 0.7393429487179487 2021-03-14 15:17:25.864673
1 3010 0.05251424014568329 0.8125 2021-03-14 15:17:29.008672
1 3020 0.05280538275837898 0.75 2021-03-14 15:17:32.088668
1 3030 0.04834652692079544 0.84375 2021-03-14 15:17:35.196668
1 3040 0.07948990166187286 0.71875 2021-03-14 15:17:38.329669
1 3050 0.06195812299847603 0.84375 2021-03-14 15:17:41.457668
1 3060 0.07522221654653549 0.75 2021-03-14 15:17:44.649668
1 3070 0.053227975964546204 0.8125 2021-03-14 15:17:47.789669
1 3080 0.04088433459401131 0.90625 2021-03-14 15:17:50.939668
1 3090 0.044708654284477234 0.8125 2021-03-14 15:17:54.144668
1 3100 0.05297458916902542 0.8125 2021-03-14 15:17:57.250669
1 3110 0.07540524005889893 0.78125 2021-03-14 15:18:00.390669
1 3120 0.051152609288692474 0.8125 2021-03-14 15:18:03.537667
1 3130 0.07826115190982819 0.65625 2021-03-14 15:18:06.646668
1 3140 0.04640580713748932 0.8125 2021-03-14 15:18:09.760668
1 3150 0.06038757413625717 0.75 2021-03-14 15:18:12.840668
1 3160 0.05646727234125137 0.8125 2021-03-14 15:18:15.928668
1 3170 0.09516611695289612 0.65625 2021-03-14 15:18:19.056668
1 3180 0.049188531935214996 0.875 2021-03-14 15:18:22.253668
1 3190 0.04347146674990654 0.90625 2021-03-14 15:18:25.397669
1 3200 0.07113104313611984 0.71875 2021-03-14 15:18:28.474669
1 3210 0.04829302430152893 0.84375 2021-03-14 15:18:31.604670
1 3220 0.05433351546525955 0.8125 2021-03-14 15:18:34.749669
1 3230 0.06029963493347168 0.75 2021-03-14 15:18:37.866669
1 3240 0.06864486634731293 0.71875 2021-03-14 15:18:40.996669
1 3250 0.05361681059002876 0.84375 2021-03-14 15:18:44.122669
1 3260 0.0493488647043705 0.875 2021-03-14 15:18:47.243669
1 3270 0.048879608511924744 0.875 2021-03-14 15:18:50.376668
1 3280 0.047562021762132645 0.78125 2021-03-14 15:18:53.491646
1 3290 0.048543862998485565 0.9375 2021-03-14 15:18:56.604646
1 3300 0.07120989263057709 0.6875 2021-03-14 15:18:59.686646
1 3310 0.0634256973862648 0.78125 2021-03-14 15:19:02.824647
1 3320 0.051569148898124695 0.78125 2021-03-14 15:19:05.935651
1 3330 0.057660169899463654 0.8125 2021-03-14 15:19:09.121647
1 3340 0.03331725299358368 0.875 2021-03-14 15:19:12.217647
1 3350 0.03646913915872574 0.875 2021-03-14 15:19:15.281647
1 3360 0.045103173702955246 0.84375 2021-03-14 15:19:18.411647
1 3370 0.08025318384170532 0.75 2021-03-14 15:19:21.611646
1 3380 0.09956000745296478 0.6875 2021-03-14 15:19:24.748647
1 3390 0.04125396907329559 0.90625 2021-03-14 15:19:27.816649
1 3400 0.052379101514816284 0.875 2021-03-14 15:19:31.012647
1 3410 0.038088273257017136 0.875 2021-03-14 15:19:34.116649
1 3420 0.06588204950094223 0.78125 2021-03-14 15:19:37.292646
1 3430 0.05422152951359749 0.75 2021-03-14 15:19:40.434647
1 3440 0.05318230390548706 0.8125 2021-03-14 15:19:43.562646
1 3450 0.06885803490877151 0.78125 2021-03-14 15:19:46.718646
1 3460 0.04694923758506775 0.84375 2021-03-14 15:19:49.845647
1 3470 0.07269790023565292 0.6875 2021-03-14 15:19:52.958647
1 3480 0.049544963985681534 0.8125 2021-03-14 15:19:56.045646
1 3490 0.04075700044631958 0.875 2021-03-14 15:19:59.170647
1 3500 0.057538408786058426 0.75 2021-03-14 15:20:02.369648
test 0.7295673076923077 2021-03-14 15:21:11.846756
1 3510 0.031297653913497925 0.9375 2021-03-14 15:21:15.022757
1 3520 0.06247764080762863 0.78125 2021-03-14 15:21:18.158757
1 3530 0.03767280653119087 0.90625 2021-03-14 15:21:21.246757
1 3540 0.03825011104345322 0.90625 2021-03-14 15:21:24.404758
1 3550 0.044025711715221405 0.875 2021-03-14 15:21:27.480757
1 3560 0.04459638148546219 0.90625 2021-03-14 15:21:30.607757
1 3570 0.06444308161735535 0.78125 2021-03-14 15:21:33.656756
1 3580 0.0619194358587265 0.75 2021-03-14 15:21:36.753757
1 3590 0.0725184977054596 0.75 2021-03-14 15:21:39.850757
1 3600 0.05793868750333786 0.8125 2021-03-14 15:21:42.981758
1 3610 0.055545225739479065 0.78125 2021-03-14 15:21:46.028756
1 3620 0.04497469216585159 0.84375 2021-03-14 15:21:49.130757
1 3630 0.08855558931827545 0.59375 2021-03-14 15:21:52.297757
1 3640 0.05107418820261955 0.8125 2021-03-14 15:21:55.396756
1 3650 0.029152393341064453 0.9375 2021-03-14 15:21:58.458758
1 3660 0.056289587169885635 0.75 2021-03-14 15:22:01.586758
1 3670 0.02193318121135235 1.0 2021-03-14 15:22:04.696756
1 3680 0.04963250458240509 0.8125 2021-03-14 15:22:07.744756
1 3690 0.05636025220155716 0.875 2021-03-14 15:22:10.807757
1 3700 0.0792936384677887 0.71875 2021-03-14 15:22:13.938756
1 3710 0.05495848506689072 0.78125 2021-03-14 15:22:17.034757
1 3720 0.05331786721944809 0.8125 2021-03-14 15:22:20.167757
1 3730 0.0676211342215538 0.75 2021-03-14 15:22:23.283759
1 3740 0.047993216663599014 0.8125 2021-03-14 15:22:26.373758
1 3750 0.052281349897384644 0.875 2021-03-14 15:22:29.501756
1 3760 0.041633639484643936 0.875 2021-03-14 15:22:32.552758
1 3770 0.03517337143421173 0.90625 2021-03-14 15:22:35.663757
1 3780 0.06975556164979935 0.75 2021-03-14 15:22:38.769756
1 3790 0.06397144496440887 0.78125 2021-03-14 15:22:41.849757
1 3800 0.05901215970516205 0.75 2021-03-14 15:22:44.961761
1 3810 0.07395921647548676 0.75 2021-03-14 15:22:47.988757
1 3820 0.06909555196762085 0.75 2021-03-14 15:22:51.100756
1 3830 0.05326575040817261 0.8125 2021-03-14 15:22:54.213757
1 3840 0.04856635630130768 0.875 2021-03-14 15:22:57.297757
1 3850 0.07669413834810257 0.625 2021-03-14 15:23:00.460757
1 3860 0.0424657016992569 0.9375 2021-03-14 15:23:03.547757
1 3870 0.036680564284324646 0.90625 2021-03-14 15:23:06.645756
1 3880 0.08689987659454346 0.71875 2021-03-14 15:23:09.773757
1 3890 0.04933157563209534 0.78125 2021-03-14 15:23:12.841758
1 3900 0.0497351735830307 0.8125 2021-03-14 15:23:15.926756
1 3910 0.05548696964979172 0.6875 2021-03-14 15:23:19.050757
1 3920 0.042753830552101135 0.8125 2021-03-14 15:23:22.169757
1 3930 0.05886300280690193 0.71875 2021-03-14 15:23:25.238757
1 3940 0.051446765661239624 0.8125 2021-03-14 15:23:28.329757
1 3950 0.045794956386089325 0.90625 2021-03-14 15:23:31.370756
1 3960 0.05780462175607681 0.78125 2021-03-14 15:23:34.510757
1 3970 0.06087007373571396 0.8125 2021-03-14 15:23:37.639756
1 3980 0.03320540487766266 0.90625 2021-03-14 15:23:40.749756
1 3990 0.0466529056429863 0.84375 2021-03-14 15:23:43.846757
1 4000 0.04962068796157837 0.84375 2021-03-14 15:23:46.961756
test 0.7565705128205128 2021-03-14 15:24:56.723756
1 4010 0.03226381540298462 0.9375 2021-03-14 15:24:59.861756
1 4020 0.05295128375291824 0.8125 2021-03-14 15:25:02.927757
1 4030 0.04298239201307297 0.8125 2021-03-14 15:25:06.034756
1 4040 0.057118698954582214 0.84375 2021-03-14 15:25:09.160757
1 4050 0.05870205909013748 0.8125 2021-03-14 15:25:12.275756
1 4060 0.0529390349984169 0.78125 2021-03-14 15:25:15.382425
1 4070 0.04134703427553177 0.875 2021-03-14 15:25:18.486428
1 4080 0.06769908964633942 0.75 2021-03-14 15:25:21.639426
1 4090 0.04267524927854538 0.84375 2021-03-14 15:25:24.767425
1 4100 0.0644465982913971 0.84375 2021-03-14 15:25:27.867425
1 4110 0.04895556718111038 0.8125 2021-03-14 15:25:30.990424
1 4120 0.0551275834441185 0.84375 2021-03-14 15:25:34.089425
1 4130 0.039206456393003464 0.90625 2021-03-14 15:25:37.239426
1 4140 0.04203617572784424 0.875 2021-03-14 15:25:40.379425
1 4150 0.034709490835666656 0.875 2021-03-14 15:25:43.470425
1 4160 0.06100299954414368 0.78125 2021-03-14 15:25:46.567425
1 4170 0.059067949652671814 0.8125 2021-03-14 15:25:49.700425
1 4180 0.0511137992143631 0.8125 2021-03-14 15:25:52.806425
1 4190 0.04406632483005524 0.875 2021-03-14 15:25:55.904425
1 4200 0.03773842006921768 0.90625 2021-03-14 15:25:59.024425
1 4210 0.047458723187446594 0.8125 2021-03-14 15:26:02.134424
1 4220 0.04107542335987091 0.8125 2021-03-14 15:26:05.275425
1 4230 0.06821869313716888 0.71875 2021-03-14 15:26:08.406429
1 4240 0.08326669037342072 0.78125 2021-03-14 15:26:11.571425
1 4250 0.04789682477712631 0.8125 2021-03-14 15:26:14.748425
1 4260 0.055668801069259644 0.8125 2021-03-14 15:26:17.863424
1 4270 0.05416710302233696 0.84375 2021-03-14 15:26:20.952425
1 4280 0.058585941791534424 0.8125 2021-03-14 15:26:24.090426
1 4290 0.05536361038684845 0.8125 2021-03-14 15:26:27.223425
1 4300 0.0468917042016983 0.8125 2021-03-14 15:26:30.376425
1 4310 0.0563059076666832 0.78125 2021-03-14 15:26:33.490425
1 4320 0.05056466907262802 0.8125 2021-03-14 15:26:36.602425
1 4330 0.04555410146713257 0.90625 2021-03-14 15:26:39.652426
1 4340 0.04926828667521477 0.84375 2021-03-14 15:26:42.806427
1 4350 0.043242014944553375 0.875 2021-03-14 15:26:46.005425
1 4360 0.07364530116319656 0.75 2021-03-14 15:26:49.150425
1 4370 0.037584878504276276 0.90625 2021-03-14 15:26:52.290425
1 4380 0.056408025324344635 0.84375 2021-03-14 15:26:55.367425
1 4390 0.05108684301376343 0.8125 2021-03-14 15:26:58.505424
1 4400 0.05103499814867973 0.875 2021-03-14 15:27:01.637518
1 4410 0.053321558982133865 0.8125 2021-03-14 15:27:04.735518
1 4420 0.06243922561407089 0.78125 2021-03-14 15:27:07.839518
1 4430 0.05629074573516846 0.8125 2021-03-14 15:27:10.974518
1 4440 0.05702866241335869 0.84375 2021-03-14 15:27:14.116518
